ADAUSDT:20250810210213,2025-08-10T21:02:13.059374,ADAUSDT,SHORT,0.7965,0.8006,0.7883,80.0,80.0,2.0,15m,[]
AVAXUSDT:20250810210215,2025-08-10T21:02:15.800026,AVAXUSDT,SHORT,23.658,23.7732,23.4275,80.0,80.0,2.0,15m,[]
BCHUSDT:20250810210216,2025-08-10T21:02:16.346551,BCHUSDT,SHORT,568.3,570.1023,564.6955,80.0,80.0,2.0,15m,[]
HBARUSDT:20250810210219,2025-08-10T21:02:19.734267,HBARUSDT,SHORT,0.2572,0.2586,0.2546,70.0,80.0,1.86,15m,[]
NEARUSDT:20250810210223,2025-08-10T21:02:23.483912,NEARUSDT,SHORT,2.714,2.7287,2.6846,70.0,80.0,2.0,15m,[]
ONDOUSDT:20250810210224,2025-08-10T21:02:24.041132,ONDOUSDT,SHORT,1.0186,1.0241,1.0075,80.0,80.0,2.02,15m,[]
ADAUSDT:20250810212651,2025-08-10T21:26:51.913386,ADAUSDT,SHORT,0.7965,0.8007,0.7881,75.0,80.0,2.0,15m,[]
AVAXUSDT:20250810212654,2025-08-10T21:26:54.884795,AVAXUSDT,SHORT,23.699,23.8202,23.4567,75.0,80.0,2.0,15m,[]
BCHUSDT:20250810212655,2025-08-10T21:26:55.595551,BCHUSDT,SHORT,568.3,570.1261,564.6479,75.0,80.0,2.0,15m,[]
HBARUSDT:20250810212658,2025-08-10T21:26:58.800033,HBARUSDT,SHORT,0.2568,0.2581,0.2541,75.0,80.0,2.08,15m,[]
MAGICUSDT:20250810212700,2025-08-10T21:27:00.957182,MAGICUSDT,SHORT,0.273,0.2748,0.2693,65.0,80.0,2.06,15m,[]
NEARUSDT:20250810212702,2025-08-10T21:27:02.357800,NEARUSDT,SHORT,2.715,2.7298,2.6854,70.0,80.0,2.0,15m,[]
ONDOUSDT:20250810212703,2025-08-10T21:27:03.004880,ONDOUSDT,SHORT,1.0179,1.0235,1.0066,75.0,80.0,2.02,15m,[]
XLMUSDT:20250810212711,2025-08-10T21:27:11.684687,XLMUSDT,SHORT,0.4414,0.4435,0.4371,65.0,80.0,2.05,15m,[]
ADAUSDT:20250810213714,2025-08-10T21:37:14.599262,ADAUSDT,SHORT,0.7923,0.7966,0.7837,75.0,80.0,2.0,15m,[]
2025-08-11 00:37:14,ADAUSDT,SHORT,0.7923,0.7837,0.7966,5,,2.0,⚠️ RR 2.00
AVAXUSDT:20250810213717,2025-08-10T21:37:17.958104,AVAXUSDT,SHORT,23.57,23.6906,23.3288,80.0,80.0,2.0,15m,[]
2025-08-11 00:37:17,AVAXUSDT,SHORT,23.57,23.3288,23.6906,5,,2.0,⚠️ RR 2.00
BCHUSDT:20250810213718,2025-08-10T21:37:18.952501,BCHUSDT,SHORT,567.2,568.9599,563.6802,80.0,80.0,2.0,15m,[]
2025-08-11 00:37:18,BCHUSDT,SHORT,567.2,563.6802,568.9599,5,,2.0,⚠️ RR 2.00
HBARUSDT:20250810213722,2025-08-10T21:37:22.358537,HBARUSDT,SHORT,0.2554,0.2567,0.2526,85.0,80.0,2.15,15m,[]
2025-08-11 00:37:22,HBARUSDT,SHORT,0.2554,0.2526,0.2567,5,,2.15,✅ RR 2.15
NEARUSDT:20250810213726,2025-08-10T21:37:26.223950,NEARUSDT,SHORT,2.698,2.7132,2.6677,65.0,80.0,1.99,15m,[]
2025-08-11 00:37:26,NEARUSDT,SHORT,2.698,2.6677,2.7132,5,,1.99,⚠️ RR 1.99
ONDOUSDT:20250810213727,2025-08-10T21:37:27.756816,ONDOUSDT,SHORT,1.0116,1.0173,1.0001,75.0,80.0,2.02,15m,[]
2025-08-11 00:37:27,ONDOUSDT,SHORT,1.0116,1.0001,1.0173,5,,2.02,✅ RR 2.02
PUMPFUNUSDT:20250810213730,2025-08-10T21:37:30.841242,PUMPFUNUSDT,SHORT,0.0031,0.0031,0.003,75.0,80.0,100000.0,15m,[]
2025-08-11 00:37:30,PUMPFUNUSDT,SHORT,0.0031,0.003,0.0031,5,,100000.0,✅ RR 100000.00
TRUMPUSDT:20250810213732,2025-08-10T21:37:32.349024,TRUMPUSDT,SHORT,9.171,9.2222,9.0686,85.0,80.0,2.0,15m,[]
2025-08-11 00:37:32,TRUMPUSDT,SHORT,9.171,9.0686,9.2222,5,,2.0,⚠️ RR 2.00
XLMUSDT:20250810213736,2025-08-10T21:37:36.047654,XLMUSDT,SHORT,0.4393,0.4414,0.4351,65.0,80.0,2.0,15m,[]
2025-08-11 00:37:36,XLMUSDT,SHORT,0.4393,0.4351,0.4414,5,,2.0,⚠️ RR 2.00
ADAUSDT:20250810215654,2025-08-10T21:56:54.527684,ADAUSDT,SHORT,0.797,0.8014,0.7882,75.0,80.0,2.0,15m,[]
